text,label,label_text
"Blue-Chip Stocks, Bond Prices, Oil Drop  NEW YORK (Reuters) - U.S. blue chips ended lower on Monday  as stock investors shrugged off lower oil prices to focus  instead on a disappointing sales forecast from Wal-Mart Stores,  but the cheaper crude sent bond and gold prices lower.",2,Business
Update 1: ID Biomedical Stock Up on Vaccine Pacts Shares of ID Biomedical jumped after the Canadian drug maker reported Monday that it signed long-term agreements with the three largest flu vaccine wholesalers in the United States following the current flu season #39;s vaccine shortage.,2,Business
Jarden buying American Household Shares of Jarden Corp. gave back early gains Monday as the market digested the company #39;s definitive agreement to acquire American Household Inc.,2,Business
"Safety groups give warning about unsafe toys Before you go holiday shopping, children #39;s safety groups said you should check their lists twice to find out which toys could hurt your kids.",2,Business
"Consumer Confidence Falls on Job Worries (AP) AP - Continuing job worries drove consumer confidence lower in October for the third consecutive month, a New York-based private research group said Tuesday. The decline was steeper than expected.",2,Business
Lawyers Clear Krispy Kreme of Wrongdoing Troubled doughnut maker Krispy Kreme said Thursday that lawyers have concluded for a second time that no one at the company engaged in intentional misconduct related to the company #39;s acquisition of a Michigan franchise.,2,Business
"US Airways, Flight Attendants Closer to Deal  The lead negotiators for US Airways flight attendants reached a tentative agreement on a new contract that will save the carrier about \$94 million a year, officials from both sides said yesterday.",2,Business
"Ford, General Motors report slow November sales, Japanese makers &lt;b&gt;...&lt;/b&gt; America #39;s two largest automakers said they would reduce production in the first quarter of 2005 after reporting weak November sales.",2,Business
"Stocks mixed ahead of Fed meeting Stocks were mixed Wednesday as Federal Reserve policymakers met and investors looked ahead to another hike in interest rates. In early afternoon trading, the Dow Jones industrial ",2,Business
"Italian government's public offer of ENEL shares to run October 18-22 (AFP) AFP - The Italian government's public offer of shares in electricity company ENEL will run from October 18-22, the economy and finance ministry said.",2,Business
Christmastime Consumerism Even self-proclaimed penny-pinching folks like me who loathe the way Christmas has become so commercialized can lose their common sense.,2,Business
"Delta to Cut Execs, Workers Pay by 10 Pct  CHICAGO (Reuters) - Delta Air Lines &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=DAL.N target=/stocks/quickinfo/fullquote""&gt;DAL.N&lt;/A&gt; on Tuesday said  it would reduce the pay of executives and frontline employees  by 10 percent as of Jan. 1 as part of its drive to slash costs  and avoid bankruptcy.",2,Business
"UAL, Creditors Agree to 30-Day Extension (Reuters) Reuters - UAL Corp.'s (UALAQ.OB) United Airlines\on Friday said it has agreed with its creditors committee to a\30-day extension on the period in which it can file an\exclusive bankruptcy reorganization plan.",2,Business
Villagers hold Nigeria oil plants Representatives of a remote community in southern Nigeria's Delta region take over three oil installations.,2,Business
"Economy adds 114,000 jobs; four year job growth still negative On the campaign trail today, President Bush stressed that the economy  quot;is strong and getting stronger, quot; after the Labor Department released data showing that the economy gained 144,000 jobs in August.",2,Business
Hynix Probed for Insider Trading Prosecutors have widened a probe into Hynix Semiconductor on suspicion of illegally channeling funds to several of its affiliates via rigging of its accounting books in 1999.,2,Business
Reliance arm asks six to stay The board of Indian power utility Reliance Energy Ltd. told the Bombay exchange Tuesday it had asked its six directors who resigned last week to reconsider their resignations.,2,Business
"Alitalia axe hangs over 7,000 staff as bankruptcy looms Alitalia may have to slash up to 7,000 jobs, it emerged yesterday, as executives scrambled to rescue Italy #39;s national carrier from possible bankruptcy later this month.",2,Business
NYSE probing late trading for price manipulation New York Stock Exchange regulators said on Thursday they are investigating firms that send in trades in the last seconds of the day designed to manipulate the final price of shares at the closing bell.,2,Business
"Cheung Kong, CapitaLand May Rise With Asian Real-Estate Stocks Asian real-estate stocks such as Cheung Kong (Holdings) Ltd. and CapitaLand Ltd., among this quarter #39;s best performers, may extend the gains as economic growth spurs demand for homes.",2,Business
Eyeing Laser Care Profits Eye care specialist TLC draws eyes to the field of high-tech vision correction.,2,Business
US Congress agrees huge tax bill A corporate tax bill offering huge tax breaks to US manufacturers in return for removing export subsidies is approved by Congress.,2,Business
"GM boosts incentives on  #39;05 models After slow sales last month, General Motors increases rebates on 2005 model-year cars and trucks. NEW YORK (CNN/Money) - After a drop in sales last month, General Motors Wednesday announced increased cash incentives on 2005 model year cars and trucks.",2,Business
"Sainsbury Profit Falls by as Much as 66; Stock Drops (Update4) J Sainsbury Plc, Britain #39;s third- largest supermarket chain, said first-half earnings fell by as much as 66 percent as the company lost business to competitors such as Tesco Plc.",2,Business
"Lowe's Profit Up 15 Pct., Tops Estimates (Reuters) Reuters - Lowe's Cos. , the No. 2 home\improvement retailer, on Monday reported a 15 percent rise in\third-quarter profit, topping estimates, aided by its expansion\into large U.S. markets.",2,Business
"How to keep oil flowing? Invest VIENNA: The spike in oil prices is stoking heated arguments between market players, who blame each other for lack of output capacities that has been exposed by strong global demand.",2,Business
"United Online profits up, to buy Classmates Online NEW YORK--Low-cost Internet service provider United Online on Monday reported a higher quarterly profit despite slowing subscriber growth, and said it agreed to buy Classmates Online for \$100 million in cash.",2,Business
"This Hurricanes and insurance in Florida People who own something valuable, like a house, want to protect themselves against financial loss. Natural disasters like fire, storms or flooding can damage or destroy valuable possessions.",2,Business
"Update 2: Oil Prices Rise Above \$43 Before Meeting The price of crude oil climbed in European trading Monday, edging back over \$43 per barrel on fears that the producer cartel OPEC may cut production to stem a recent price drop.",2,Business
"Washington Contractors' Sales Increase The companies provide federal agencies with network integration and payroll accounting technologies, and are the beneficiaries of a government that is trying to bolster its defenses against terrorism, experts say.",2,Business
Philippine Shares End Down; Profit-Taking In PLDT MANILA (Dow Jones)--Philippine shares ended lower Thursday on last-minute profit-taking in select blue chips led by Philippine Long Distance Telephone Co.,2,Business
Wedgwood bids for Royal Doulton Waterford Wedgwood and Royal Doulton - two of the grandest but most troubled names in the ceramics world - revealed yesterday they were engaged in merger talks.,2,Business
"Rising fuel costs worsen outlook, airline says US Airways Group Inc. said yesterday that sharply rising fuel costs in recent weeks have made the bankrupt airline's already dismal financial outlook even more acute.",2,Business
"Citigroup CEO rules out takeovers  #39;We #39;re not a deal-focused company, #39; Prince tells newspaper; adds bank must focus on ethics. NEW YORK (Reuters) - The chief executive of Citigroup Inc.",2,Business
"Techs build on Friday #39;s gains NEW YORK (CNN/Money) - Tech stocks rallied anew Monday, with the Nasdaq closing just shy of its session high, as investors sought bargains in the beaten-up sector for the second straight session.",2,Business
"Amid Battle With Oracle, PeopleSoft Fires Its Chief In a surprise move, PeopleSoft today fired its president and chief executive officer, Craig Conway, citing a ""loss of confidence.""",2,Business
"After the lurid stories, Black still faces judgment day The story could hardly be more dramatic. Over 513 pages, former Securities and Exchange Commission chairman Richard Breeden accuses former Telegraph owner Lord Black and his fellow executives of systematically ",2,Business
"Testa Hurwitz names managing partner The Boston law firm Testa, Hurwitz  amp; Thibeault yesterday named F. George Davitt its managing partner.",2,Business
"At churches, an 8th sit-in begins amid hope, closing Anger, hope, and sadness pervaded at Boston-area Catholic churches yesterday, where parishioners staged more sit-ins at closing churches, prayed to ",2,Business
